route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,exact_times
"20-756-sj2-1","2433","756","Blacktown to Mount Druitt via Woodcroft and Plumpton","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-758-sj2-1","2433","758","St Marys to Mount Druitt via Tregear and Shalvey","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-759-sj2-1","2433","759","St Marys to Mount Druitt via Ropes Crossing","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-761-sj2-1","2433","761","Mount Druitt to Bidwill (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-770-sj2-1","2433","770","Penrith to Mount Druitt via St Marys","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-771-sj2-1","2433","771","Mount Druitt to St Marys via Colyton","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-774-sj2-1","2433","774","Penrith to Mount Druitt via Nepean Hospital","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-775-sj2-1","2433","775","Penrith to Mount Druitt via Erskine Park","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-776-sj2-1","2433","776","Penrith to Mount Druitt via St Clair","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-779-sj2-1","2433","779","Kemps Creek to St Marys via Erskine Park","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-780-sj2-1","2433","780","Mount Druitt to Penrith via Ropes Crossing","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-781-sj2-1","2433","781","Penrith to St Marys via Glenmore Park","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-782-sj2-1","2433","782","Penrith to St Marys via Werrington","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-783-sj2-1","2433","783","Penrith to Werrington via Jordan Springs","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-784-sj2-1","2433","784","Penrith to Cranebrook (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-785-sj2-1","2433","785","Werrington to Penrith via Cambridge Park","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-786-sj2-1","2433","786","Penrith to Cranebrook via North Penrith (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-789-sj2-1","2433","789","Penrith to Luddenham","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-791-sj2-1","2433","791","Penrith to Jamisontown via South Penrith (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-793-sj2-1","2433","793","Penrith to South Penrith (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-794-sj2-1","2433","794","Penrith to Glenmore Park via The Northern Rd","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-795-sj2-1","2433","795","Warragamba to Penrith","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-797-sj2-1","2433","797","Penrith to Glenmore Park (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-799-sj2-1","2433","799","Penrith to Glenmore Park via Regentville","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-S11-sj2-1","2433","S11","St Marys to St Clair (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-S13-sj2-1","2433","S13","Penrith to Mountainview Retreat Retirement Village (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-S7-sj2-1","2433","S7","Blacktown to Myrtle Glen Stanhope Gardens","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"20-WPS-B-sj2-1","2433","WPSB","Blacktown Station to Westpoint Blacktown (Shuttle Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"23-10M-sj2-1","2436","10M","Unknown","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"23-11M-sj2-1","7034","11M","Chatswood to Tallawong","Temporary buses","714","00B5EF","FFFFFF","1"
"23-12M-sj2-1","7034","12M","Chatswood to Tallawong (Limited Stops)","Temporary buses","714","00B5EF","FFFFFF","1"
"23-200-0-sj2-1","2436","2000","Castle Hill Station to Seven Hills Station via Bella Vista","School buses","712","00B5EF","FFFFFF","1"
"23-200-1-sj2-1","2436","2001","Winston Hills Mall to Girraween HS via Pendle Hill Station","School buses","712","00B5EF","FFFFFF","1"
"23-200-3-sj2-1","2436","2003","Bella Vista to Winston Hills PS","School buses","712","00B5EF","FFFFFF","1"
"23-200-4-sj2-1","2436","2004","Winston Hills to Castle Hill PS","School buses","712","00B5EF","FFFFFF","1"
"23-200-6-sj2-1","2436","2006","Parramatta Stn to William Clarke College via Hills Showground Stn","School buses","712","00B5EF","FFFFFF","1"
"23-200-7-sj2-1","2436","2007","Winston Hills to Gilroy College","School buses","712","00B5EF","FFFFFF","1"
"23-200-8-sj2-1","2436","2008","Castle Hill Station to Oakhill College","School buses","712","00B5EF","FFFFFF","1"
"23-200-9-sj2-1","2436","2009","Seven Hills Station to Girraween HS","School buses","712","00B5EF","FFFFFF","1"
"23-201-0-sj2-1","2436","2010","Toongabbie to Macarthur Girls HS via Westmead","School buses","712","00B5EF","FFFFFF","1"
"23-201-1-sj2-1","2436","2011","Rouse Hill Station to Pacific Hills Christian School","School buses","712","00B5EF","FFFFFF","1"
"23-201-2-sj2-1","2436","2012","Seven Hills Station to Gilroy College","School buses","712","00B5EF","FFFFFF","1"
"23-201-3-sj2-1","2436","2013","Winston Hills to James Ruse Agricultural HS via Gilroy College","School buses","712","00B5EF","FFFFFF","1"
"23-201-4-sj2-1","2436","2014","Kellyville Stn to Marian College","School buses","712","00B5EF","FFFFFF","1"
"23-201-5-sj2-1","2436","2015","Winston Hills to William Clarke College","School buses","712","00B5EF","FFFFFF","1"
"23-201-6-sj2-1","2436","2016","Reston Grange after Norwest Bvd to Matthew Pearce PS via Crestwood PS","School buses","712","00B5EF","FFFFFF","1"
"23-201-9-sj2-1","2436","2019","Windsor Rd after Seven Hills Rd to Muirfield HS","School buses","712","00B5EF","FFFFFF","1"
"23-202-0-sj2-1","2436","2020","Muirfield HS to Gilroy College","School buses","712","00B5EF","FFFFFF","1"
"23-202-1-sj2-1","2436","2021","Winston Hills to Oakhill College","School buses","712","00B5EF","FFFFFF","1"
"23-202-3-sj2-1","2436","2023","Beaumont Hills to Gilroy College via Kellyville","School buses","712","00B5EF","FFFFFF","1"
"23-202-4-sj2-1","2436","2024","Lalor Park to Wyndham College via Kings Langley","School buses","712","00B5EF","FFFFFF","1"
"23-202-5-sj2-1","2436","2025","Samantha Riley Dr after Windsor Rd to Kellyville PS via Kellyville Ridge and Rouse Hill","School buses","712","00B5EF","FFFFFF","1"
"23-202-6-sj2-1","2436","2026","Kings Park to Crestwood HS","School buses","712","00B5EF","FFFFFF","1"
"23-202-9-sj2-1","2436","2029","Cumberland Hwy after Kleins Rd to Northmead PS","School buses","712","00B5EF","FFFFFF","1"
"23-203-1-sj2-1","2436","2031","Wentworthville to St Anthonys PS via Toongabbie and Girraween","School buses","712","00B5EF","FFFFFF","1"
"23-203-2-sj2-1","2436","2032","Lalor Park to Baulkham Hills North PS via Kings Langley","School buses","712","00B5EF","FFFFFF","1"
"23-203-3-sj2-1","2436","2033","Adelphi St after Mile End Rd to Baulkham Hills HS via Castle Hill Station","School buses","712","00B5EF","FFFFFF","1"
"23-203-5-sj2-1","2436","2035","Kellyville to St Michaels PS","School buses","712","00B5EF","FFFFFF","1"
"23-203-7-sj2-1","2436","2037","Glenorie to Pennant Hills HS","School buses","712","00B5EF","FFFFFF","1"
"23-203-9-sj2-1","2436","2039","Kings Langley to Nagle College","School buses","712","00B5EF","FFFFFF","1"
"23-204-0-sj2-1","2436","2040","Ellam Dr after Lucretia Rd to Girraween PS via Seven Hills","School buses","712","00B5EF","FFFFFF","1"
"23-204-1-sj2-1","2436","2041","Seven Hills Station to Oakhill College via Kings Langley","School buses","712","00B5EF","FFFFFF","1"
"23-204-2-sj2-1","2436","2042","Winston Hills Mall to Darcy Rd PS","School buses","712","00B5EF","FFFFFF","1"
"23-204-3-sj2-1","2436","2043","Hammers Rd opp Sherwood St to Muirfield HS","School buses","712","00B5EF","FFFFFF","1"
"23-204-4-sj2-1","2436","2044","Windsor Rd after Railway St to Darcy Rd PS","School buses","712","00B5EF","FFFFFF","1"
"23-204-5-sj2-1","2436","2045","Kellyville HS to Castle Hill HS via William Clarke College","School buses","712","00B5EF","FFFFFF","1"
"23-204-6-sj2-1","2436","2046","Fitzwilliam Rd at Greenleaf St to Our Lady of Lourdes PS via Toongabbie Station","School buses","712","00B5EF","FFFFFF","1"
"23-204-7-sj2-1","2436","2047","Pennant Hills Rd opp Roselea Community Centre to William Clarke College via M2","School buses","712","00B5EF","FFFFFF","1"
"23-204-9-sj2-1","2436","2049","Winston Hills to Westmead Schools","School buses","712","00B5EF","FFFFFF","1"
"23-205-0-sj2-1","2436","2050","Fitzwilliam Rd opp Lamonerie St to Northmead HS","School buses","712","00B5EF","FFFFFF","1"
"23-205-1-sj2-1","2436","2051","Darcy Rd opp Fulton Ave to Northmead HS","School buses","712","00B5EF","FFFFFF","1"
"23-205-2-sj2-1","2436","2052","Cook St at Orchard St to Castle Hill HS via Oakhill College","School buses","712","00B5EF","FFFFFF","1"
"23-205-3-sj2-1","2436","2053","The Hills Sports HS to Northmead HS","School buses","712","00B5EF","FFFFFF","1"
"23-205-4-sj2-1","2436","2054","Lalor Park to St Andrews College via Kings Langley","School buses","712","00B5EF","FFFFFF","1"
"23-205-5-sj2-1","2436","2055","Vardys Rd after Sunnyholt Rd to Seven Hills HS","School buses","712","00B5EF","FFFFFF","1"
"23-205-6-sj2-1","2436","2056","Seven Hills Station to St Pauls College via Wentworthville","School buses","712","00B5EF","FFFFFF","1"
"23-205-7-sj2-1","2436","2057","Johnson Ave at Pineleigh Rd to Nagle College via Kings Langley and Seven Hills","School buses","712","00B5EF","FFFFFF","1"
"23-206-0-sj2-1","2436","2060","Oakhill College to Castle Hill PS via First Farm Dr","School buses","712","00B5EF","FFFFFF","1"
"23-206-3-sj2-1","2436","2063","Castle Hill Station to Marian College via Oakhill College","School buses","712","00B5EF","FFFFFF","1"
"23-206-6-sj2-1","2436","2066","Prince St opp Mary St to Parramatta North PS via Bourke St","School buses","712","00B5EF","FFFFFF","1"
"23-206-7-sj2-1","2436","2067","Conrad Rd after Keirle Rd to Marian College via Kellyville HS","School buses","712","00B5EF","FFFFFF","1"
"23-206-8-sj2-1","2436","2068","Seven Hills Station to Girraween HS","School buses","712","00B5EF","FFFFFF","1"
"23-206-9-sj2-1","2436","2069","Old Northern Rd before Gilbert Rd to Marian College via William Clarke College","School buses","712","00B5EF","FFFFFF","1"
"23-207-1-sj2-1","2436","2071","Seven Hills HS to Our Lady of Mercy College via Kings Langley","School buses","712","00B5EF","FFFFFF","1"
"23-207-2-sj2-1","2436","2072","Kellyville to St Bernadettes PS via William Clarke College and Oakhill College","School buses","712","00B5EF","FFFFFF","1"
"23-207-3-sj2-1","2436","2073","Norbrik T-Way to Baulkham Hills HS via Crestwood HS","School buses","712","00B5EF","FFFFFF","1"
"23-207-4-sj2-1","2436","2074","Our Lady of the Rosary PS to Sherwood Ridge PS via St Angelas PS","School buses","712","00B5EF","FFFFFF","1"
"23-207-7-sj2-1","2436","2077","Seven Hills Rd at Monaro St to St Michaels PS via Kings Langley","School buses","712","00B5EF","FFFFFF","1"
"23-207-8-sj2-1","2436","2078","Barina Downs Rd after Windsor Rd to Crestwood PS","School buses","712","00B5EF","FFFFFF","1"
"23-208-0-sj2-1","2436","2080","Parramatta Station to Bayanami PS","School buses","712","00B5EF","FFFFFF","1"
"23-208-1-sj2-1","2436","2081","Castlewood Dr before Jasmine Way to Castle Hill PS","School buses","712","00B5EF","FFFFFF","1"
"23-208-2-sj2-1","2436","2082","Gables to Ironbark Ridge PS via Box Hill","School buses","712","00B5EF","FFFFFF","1"
"23-208-3-sj2-1","2436","2083","Westmead Station to Darcy Rd PS","School buses","712","00B5EF","FFFFFF","1"
"23-208-4-sj2-1","2436","2084","North Kellyville to The Hills Grammar School via Marian College","School buses","712","00B5EF","FFFFFF","1"
"23-208-5-sj2-1","2436","2085","North Kellyville to Pacific Hills Christian School","School buses","712","00B5EF","FFFFFF","1"
"23-209-8-sj2-1","2436","2098","Kellyville to Baulkham Hills HS via North Kellyville","School buses","712","00B5EF","FFFFFF","1"
"23-209-9-sj2-1","2436","2099","North Kellyville to Beaumont Hills PS","School buses","712","00B5EF","FFFFFF","1"
"23-210-1-sj2-1","2436","2101","Parramatta Station express to Baulkham Hills HS","School buses","712","00B5EF","FFFFFF","1"
"23-210-8-sj2-1","2436","2108","Rouse Hill Station to Santa Sophia College","School buses","712","00B5EF","FFFFFF","1"
"23-210-9-sj2-1","2436","2109","Rouse Hill Station to Santa Sophia College","School buses","712","00B5EF","FFFFFF","1"
"23-211-0-sj2-1","2436","2110","Rouse Hill to Santa Sophia College","School buses","712","00B5EF","FFFFFF","1"
"23-211-1-sj2-1","2436","2111","Rouse Hill Station to Santa Sophia College","School buses","712","00B5EF","FFFFFF","1"
"23-211-2-sj2-1","2436","2112","Rouse Hill Station to Santa Sophia College","School buses","712","00B5EF","FFFFFF","1"
"23-211-3-sj2-1","2436","2113","Rouse Hill Station to Santa Sophia College","School buses","712","00B5EF","FFFFFF","1"
"23-211-4-sj2-1","2436","2114","Rouse Hill Station to Santa Sophia College","School buses","712","00B5EF","FFFFFF","1"
"23-211-5-sj2-1","2436","2115","Pitt Town to Santa Sophia College","School buses","712","00B5EF","FFFFFF","1"
"23-211-6-sj2-1","2436","2116","Cattai to Santa Sophia College via Maraylya","School buses","712","00B5EF","FFFFFF","1"
"23-211-7-sj2-1","2436","2117","Pitt Town Village Shops to Santa Sophia College","School buses","712","00B5EF","FFFFFF","1"
"23-212-2-sj2-1","2436","2122","Kellyville Station to Pacific Hills Christian School","School buses","712","00B5EF","FFFFFF","1"
"23-212-3-sj2-1","2436","2123","Edgewater Dr opp Bimbadgen Pl to Gilroy College via Crestwood HS","School buses","712","00B5EF","FFFFFF","1"
"23-212-5-sj2-1","2436","2125","Carlingford to Tara Anglican School for Girls","School buses","712","00B5EF","FFFFFF","1"
"23-213-1-sj2-1","2436","2131","Castle Hill Station to Mount St Benedict College via Cherrybrook Station","School buses","712","00B5EF","FFFFFF","1"
"23-213-2-sj2-1","2436","2132","Castle Hill Station to Mount St Benedict College via Cherrybrook Station","School buses","712","00B5EF","FFFFFF","1"
"23-213-3-sj2-1","2436","2133","Acres Rd after Windsor Rd to Oakhill College","School buses","712","00B5EF","FFFFFF","1"
"23-214-0-sj2-1","2436","2140","Windsor Rd after Seven Hills Rd to Rouse Hill Anglican College via Bella Vista","School buses","712","00B5EF","FFFFFF","1"
"23-216-7-sj2-1","2436","2167","Mungerie Rd after Guardian Ave to Rouse Hill Anglican College via Kellyville HS","School buses","712","00B5EF","FFFFFF","1"
"23-216-9-sj2-1","2436","2169","Kellyville Station to Kellyville HS","School buses","712","00B5EF","FFFFFF","1"
"23-217-0-sj2-1","2436","2170","Parramatta Stn to Oakhill College via Castle Hill Stn","School buses","712","00B5EF","FFFFFF","1"
"23-217-1-sj2-1","2436","2171","Castle Hill Station to Oakhill College","School buses","712","00B5EF","FFFFFF","1"
"23-217-2-sj2-1","2436","2172","Edgewater Dr opp Bimbadgen Pl to Bella Vista PS","School buses","712","00B5EF","FFFFFF","1"
"23-217-3-sj2-1","2436","2173","Pennant Hills Station to Mount St Benedict College","School buses","712","00B5EF","FFFFFF","1"
"23-250-0-sj2-1","2436","2500","Girraween HS to Castle Hill via Norwest","School buses","712","00B5EF","FFFFFF","1"
"23-250-1-sj2-1","2436","2501","Oakhill College to Burns T-Way","School buses","712","00B5EF","FFFFFF","1"
"23-250-2-sj2-1","2436","2502","Crestwood PS to Knightsbridge Shops via Castle Hill Station","School buses","712","00B5EF","FFFFFF","1"
"23-250-3-sj2-1","2436","2503","Northmead PS to Northmead Bowling Club via Seven Hills Rd","School buses","712","00B5EF","FFFFFF","1"
"23-250-4-sj2-1","2436","2504","Muirfield HS to Oakhill College via Castle Hill Station","School buses","712","00B5EF","FFFFFF","1"
"23-250-5-sj2-1","2436","2505","St Madeleines PS to Kellyville Station via The Hills Grammar School","School buses","712","00B5EF","FFFFFF","1"
"23-250-6-sj2-1","2436","2506","Pendle Hill HS to Seven Hills North PS via Kings Langley","School buses","712","00B5EF","FFFFFF","1"
"23-250-7-sj2-1","2436","2507","Castle Hill HS to Excelsior Av after Drayton Av via Gilroy College","School buses","712","00B5EF","FFFFFF","1"
"23-250-8-sj2-1","2436","2508","Glenwood HS to Kellyville Ridge via Parklea","School buses","712","00B5EF","FFFFFF","1"
"23-250-9-sj2-1","2436","2509","William Clarke College to Baulkham Hills via Oakhill College","School buses","712","00B5EF","FFFFFF","1"
"23-251-0-sj2-1","2436","2510","Castle Hill HS to Cook St at Orchard St via Castle Hill Station","School buses","712","00B5EF","FFFFFF","1"
"23-251-1-sj2-1","2436","2511","Darcy Rd PS to Westmead","School buses","712","00B5EF","FFFFFF","1"
"23-251-2-sj2-1","2436","2512","James Ruse HS to Winston Hills Mall via Baulkham Hills","School buses","712","00B5EF","FFFFFF","1"
"23-251-3-sj2-1","2436","2513","Gilroy College to Winston Hills","School buses","712","00B5EF","FFFFFF","1"
"23-251-5-sj2-1","2436","2515","St Madeleines PS to Samuel Gilbert PS via The Hills Grammar School","School buses","712","00B5EF","FFFFFF","1"
"23-251-7-sj2-1","2436","2517","St Bernadettes PS to Gilroy College","School buses","712","00B5EF","FFFFFF","1"
"23-251-8-sj2-1","2436","2518","Baulkham Hills North PS to Gilroy College","School buses","712","00B5EF","FFFFFF","1"
"23-251-9-sj2-1","2436","2519","Muirfield HS to North Parramatta","School buses","712","00B5EF","FFFFFF","1"
"23-252-0-sj2-1","2436","2520","Castle Hill HS to Acres Rd at Windsor Rd","School buses","712","00B5EF","FFFFFF","1"
"23-252-2-sj2-1","2436","2522","Mathew Pearce PS to Seven Hills Station","School buses","712","00B5EF","FFFFFF","1"
"23-252-3-sj2-1","2436","2523","Metella Rd PS to Windsor Rd after Railway St via Winston Hills","School buses","712","00B5EF","FFFFFF","1"
"23-252-5-sj2-1","2436","2525","Muirfield HS to Baulkham Hills HS","School buses","712","00B5EF","FFFFFF","1"
"23-252-6-sj2-1","2436","2526","St Pauls Greystanes to Wentworthville via Pendle Hill","School buses","712","00B5EF","FFFFFF","1"
"23-252-8-sj2-1","2436","2528","Northmead HS to Old Windsor Rd after Hammers Rd via Girraween HS","School buses","712","00B5EF","FFFFFF","1"
"23-252-9-sj2-1","2436","2529","Northmead HS to Windsor Rd after Windermere Av via Seven Hills Station","School buses","712","00B5EF","FFFFFF","1"
